Fecha,Divisa,Precio de emisión,Valor liquidativo,Valor liquidativo anterior,Variación,Variación %,Acciones en circulación,Patrimonio de la clase de acción,Patrimonio del fondo,Entradas netas en el día
04/05/2023,EUR,"148,7100","148,7100","149,4300","-0,7200","-0,48","1.549.941,79","230.493.499,98","1.260.291.511,59","201.736,43"
03/05/2023,EUR,"149,4300","149,4300","150,4300","-1,0000","-0,66","1.549.617,88","233.109.302,22","1.266.055.997,48","0,00"
02/05/2023,EUR,"150,4300","150,4300","149,5600","0,8700","0,58","1.549.617,88","233.109.302,22","1.266.055.997,48","-47.962,21"
28/04/2023,EUR,"149,5600","149,5600","148,4500","1,1100","0,75","1.549.938,56","231.806.689,65","1.261.523.355,26","14.122,16"
27/04/2023,EUR,"148,4500","148,4500","148,2600","0,1900","0,13","1.549.843,43","230.077.747,84","1.251.040.900,09","383.637,75"
26/04/2023,EUR,"148,2600","148,2600","149,8000","-1,5400","-1,03","1.547.255,83","229.399.663,76","1.248.751.509,17","111.958,43"
25/04/2023,EUR,"149,8000","149,8000","150,3300","-0,5300","-0,35","1.546.508,45","231.670.985,92","1.261.390.261,24","128.344,44"
24/04/2023,EUR,"150,3300","150,3300","150,6200","-0,2900","-0,19",,,,
21/04/2023,EUR,"150,6200","150,6200","150,7700","-0,1500","-0,10","1.545.916,12","232.840.976,56","1.267.419.969,51","52.165,70"
20/04/2023,EUR,"150,7700","150,7700","151,2300","-0,4600","-0,30","1.545.570,13","233.032.580,42","1.268.759.312,64","-45.418,67"
19/04/2023,EUR,"151,2300","151,2300","151,3300","-0,1000","-0,07","1.545.870,46","233.782.948,45","1.272.437.604,34","179.031,08"
18/04/2023,EUR,"151,3300","151,3300","151,1300","0,2000","0,13","1.544.687,41","233.757.216,20","1.274.118.511,19","6.712,32"
17/04/2023,EUR,"151,1300","151,1300","150,3700","0,7600","0,51","1.544.642,99","233.441.439,48","1.272.289.931,81","18.522,28"
14/04/2023,EUR,"150,3700","150,3700","149,5600","0,8100","0,54","1.544.519,81","232.244.303,39","1.265.470.406,98","95.986,54"
13/04/2023,EUR,"149,5600","149,5600","150,4200","-0,8600","-0,57","1.543.878,02","230.908.218,42","1.258.555.751,89","143.305,63"
12/04/2023,EUR,"150,4200","150,4200","150,3500","0,0700","0,05","1.542.925,32","232.090.061,58","1.265.215.182,40","-119.113,16"
11/04/2023,EUR,"150,3500","150,3500","149,6500","0,7000","0,47","1.543.717,56","232.096.322,75","1.264.064.366,08","-60.240,70"
06/04/2023,EUR,"149,6500","149,6500","149,5500","0,1000","0,07",,,,
05/04/2023,EUR,"149,5500","149,5500","150,4100","-0,8600","-0,57","1.543.129,61","230.773.992,13","1.256.040.458,61","7.260,43"
04/04/2023,EUR,"150,4100","150,4100","150,7100","-0,3000","-0,20","1.543.081,34","232.099.751,77","1.262.940.459,20","-108.229,21"
03/04/2023,EUR,"150,7100","150,7100","149,1500","1,5600","1,05","1.543.799,46","232.671.962,82","1.264.653.606,49","105.101,76"
31/03/2023,EUR,"149,1500","149,1500","148,5700","0,5800","0,39","1.543.094,79","230.148.620,51","1.251.029.971,21","60.284,36"
30/03/2023,EUR,"148,5700","148,5700","147,3800","1,1900","0,81","1.542.689,03","229.197.498,95","1.253.007.280,39","-41.595,67"
29/03/2023,EUR,"147,3800","147,3800","147,3400","0,0400","0,03","1.542.971,26","227.407.943,43","1.242.770.989,10","146.361,85"
28/03/2023,EUR,"147,3400","147,3400",,,,"1.541.977,90","227.188.270,28","1.239.143.895,05","51.646,88"
27/03/2023,EUR,"147,3300","147,3300","147,0500","0,2800","0,19","1.541.627,35","227.126.245,78","1.239.261.579,00","149.189,47"
24/03/2023,EUR,"147,0500","147,0500","145,8400","1,2100","0,83","1.540.612,80","226.553.546,80","1.236.235.989,89","47.714,44"
23/03/2023,EUR,"145,8400","145,8400","147,3200","-1,4800","-1,00","1.540.285,63","224.631.153,49","1.222.977.606,48","6.233,05"
22/03/2023,EUR,"147,3200","147,3200","146,3800","0,9400","0,64","1.540.243,32","226.908.422,12","1.234.465.908,66","-5.172,99"
21/03/2023,EUR,"146,3800","146,3800","145,4900","0,8900","0,61","1.540.278,66","225.458.640,92","1.225.995.160,69","-96.536,47"
20/03/2023,EUR,"145,4900","145,4900","147,5200","-2,0300","-1,38","1.540.942,19","224.184.592,45","1.218.965.924,08","114.692,66"
17/03/2023,EUR,"147,5200","147,5200","145,9600","1,5600","1,07","1.540.164,71","227.198.801,86","1.235.735.144,87","-13.773,25"
16/03/2023,EUR,"145,9600","145,9600","146,6100","-0,6500","-0,44","1.540.259,08","224.814.957,37","1.221.436.976,89","171.945,68"
15/03/2023,EUR,"146,6100","146,6100","145,5900","1,0200","0,70","1.539.086,27","225.643.154,11","1.225.875.876,69","196.080,60"
14/03/2023,EUR,"145,5900","145,5900","146,5600","-0,9700","-0,66","1.537.739,47","223.873.585,98","1.217.230.551,60","-50.179,19"
13/03/2023,EUR,"146,5600","146,5600","149,3500","-2,7900","-1,87","1.538.081,85","225.425.160,70","1.221.317.963,65","142.394,76"
10/03/2023,EUR,"149,3500","149,3500","151,6300","-2,2800","-1,50","1.537.128,42","229.568.518,61","1.243.986.964,81","59.998,95"
09/03/2023,EUR,"151,6300","151,6300","151,7200","-0,0900","-0,06","1.536.732,72","233.014.630,64","1.263.265.428,90","295.024,79"
08/03/2023,EUR,"151,7200","151,7200","152,1800","-0,4600","-0,30","1.534.788,19","232.852.499,67","1.263.298.285,09","45.938,56"
07/03/2023,EUR,"152,1800","152,1800","152,4200","-0,2400","-0,16","1.534.486,32","233.514.275,63","1.267.230.501,21","-7.134,94"
06/03/2023,EUR,"152,4200","152,4200","151,3900","1,0300","0,68","1.534.533,13","233.897.174,98","1.269.532.216,39","136.586,04"
03/03/2023,EUR,"151,3900","151,3900","150,1200","1,2700","0,85","1.533.630,92","232.171.144,09","1.260.549.524,06","207.976,62"
02/03/2023,EUR,"150,1200","150,1200","150,7600","-0,6400","-0,42","1.532.245,52","230.016.669,20","1.248.276.384,76","36.406,78"
01/03/2023,EUR,"150,7600","150,7600","151,0700","-0,3100","-0,21","1.532.004,03","230.959.570,97","1.252.369.219,46","424.204,31"
28/02/2023,EUR,"151,0700","151,0700","151,3600","-0,2900","-0,19","1.529.196,03","231.022.299,02","1.254.110.959,77","171.910,96"
27/02/2023,EUR,"151,3600","151,3600","152,2300","-0,8700","-0,57","1.528.060,25","231.294.248,87","1.255.923.332,81","424.915,47"
24/02/2023,EUR,"152,2300","152,2300","151,4200","0,8100","0,53","1.525.268,98","232.195.664,21","1.258.920.222,45","200.213,45"
23/02/2023,EUR,"151,4200","151,4200","151,2500","0,1700","0,11","1.523.946,74","230.759.315,92","1.251.549.150,43","294.290,05"
22/02/2023,EUR,"151,2500","151,2500","153,0500","-1,8000","-1,18","1.522.001,02","230.200.065,13","1.249.449.036,75","265.062,01"
21/02/2023,EUR,"153,0500","153,0500","153,0000","0,0500","0,03","1.520.269,16","232.673.009,80","1.263.728.666,31","108.230,43"
17/02/2023,EUR,"153,0000","153,0000","153,9700","-0,9700","-0,63","1.519.561,77","232.492.021,49","1.263.494.024,51","354.511,68"
16/02/2023,EUR,"153,9700","153,9700","153,0300","0,9400","0,61","1.517.259,30","233.606.847,58","1.269.614.470,70","1.140.273,66"
15/02/2023,EUR,"153,0300","153,0300","153,0100","0,0200","0,01","1.509.807,99","231.041.825,05","1.261.533.452,68","-73.135,72"
14/02/2023,EUR,"153,0100","153,0100","152,2600","0,7500","0,49","1.510.285,97","231.095.005,46","1.261.562.410,08","256.838,23"
13/02/2023,EUR,"152,2600","152,2600","152,3200","-0,0600","-0,04","1.508.599,13","229.702.464,85","1.255.014.360,48","-5.182,73"
10/02/2023,EUR,"152,3200","152,3200","152,8700","-0,5500","-0,36","1.508.633,15","229.802.409,15","1.255.184.874,60","372.271,39"
09/02/2023,EUR,"152,8700","152,8700","153,4500","-0,5800","-0,38","1.506.197,94","230.257.395,45","1.258.572.015,08","154.467,98"
08/02/2023,EUR,"153,4500","153,4500","152,8000","0,6500","0,43","1.505.191,30","230.976.974,98","1.263.333.937,14","51.885,80"
07/02/2023,EUR,"152,8000","152,8000","152,7700","0,0300","0,02","1.504.851,74","229.934.357,86","1.256.784.332,37","27.968,23"
06/02/2023,EUR,"152,7700","152,7700","152,9500","-0,1800","-0,12","1.504.668,66","229.871.671,56","1.256.238.151,53","70.322,66"
03/02/2023,EUR,"152,9500","152,9500","151,2200","1,7300","1,14","1.504.208,89","230.066.094,41","1.254.793.415,58","18.478,87"
02/02/2023,EUR,"151,2200","151,2200","150,9800","0,2400","0,16","1.504.086,69","227.443.454,49","1.239.845.089,27","-38.112,52"
01/02/2023,EUR,"150,9800","150,9800","150,0200","0,9600","0,64","1.504.339,12","227.118.409,30","1.234.591.914,86","29.520,15"
31/01/2023,EUR,"150,0200","150,0200","150,6000","-0,5800","-0,39","1.504.142,35","225.655.935,85","1.226.452.091,13","-18.682,42"
30/01/2023,EUR,"150,6000","150,6000","150,6700","-0,0700","-0,05","1.504.266,40","226.537.966,88","1.227.335.087,06","169.768,59"
27/01/2023,EUR,"150,6700","150,6700","149,7500","0,9200","0,61","1.503.139,64","226.471.063,14","1.227.598.523,38","71.516,34"
26/01/2023,EUR,"149,7500","149,7500","149,2100","0,5400","0,36","1.502.662,07","225.029.091,17","1.219.548.759,07","136.379,47"
25/01/2023,EUR,"149,2100","149,2100","149,7000","-0,4900","-0,33","1.501.748,06","224.071.650,57","1.214.796.012,20","159.621,52"
24/01/2023,EUR,"149,7000","149,7000","148,3600","1,3400","0,90","1.500.681,79","224.654.901,94","1.218.378.114,46","-122.720,95"
23/01/2023,EUR,"148,3600","148,3600","147,4500","0,9100","0,62",,,,
20/01/2023,EUR,"147,4500","147,4500","148,2100","-0,7600","-0,51",,,,
19/01/2023,EUR,"148,2100","148,2100","149,0700","-0,8600","-0,58","1.501.058,59","222.470.061,96","1.200.292.883,67","241.734,28"
18/01/2023,EUR,"149,0700","149,0700","148,8100","0,2600","0,17","1.499.436,98","223.521.205,62","1.204.634.964,04","164.540,36"
17/01/2023,EUR,"148,8100","148,8100","148,1900","0,6200","0,42","1.498.331,27","222.960.460,67","1.202.146.014,12","-24.387,93"
13/01/2023,EUR,"148,1900","148,1900","148,0000","0,1900","0,13","1.498.495,84","222.061.325,58","1.197.087.064,87","6.320,11"
12/01/2023,EUR,"148,0000","148,0000","146,8600","1,1400","0,78","1.498.453,14","221.770.653,98","1.196.488.385,59","53.514,82"
11/01/2023,EUR,"146,8600","146,8600","146,0400","0,8200","0,56","1.498.088,74","220.016.267,22","1.193.726.122,53","43.318,05"
10/01/2023,EUR,"146,0400","146,0400","146,4700","-0,4300","-0,29","1.497.792,13","218.735.279,62","1.187.195.957,33","67.911,11"
09/01/2023,EUR,"146,4700","146,4700","145,6600","0,8100","0,56","1.497.328,47","219.320.147,91","1.189.963.808,48","154.845,38"
06/01/2023,EUR,"145,6600","145,6600","145,8300","-0,1700","-0,12","1.496.265,41","217.951.254,36","1.183.059.540,33","171.519,50"
05/01/2023,EUR,"145,8300","145,8300","145,4800","0,3500","0,24","1.495.089,25","218.028.649,06","1.183.512.942,94","578.262,22"
04/01/2023,EUR,"145,4800","145,4800","145,8100","-0,3300","-0,23","1.491.114,40","216.933.139,82","1.178.305.952,87","299.048,40"
03/01/2023,EUR,"145,8100","145,8100","144,7100","1,1000","0,76","1.489.063,45","217.119.011,37","1.180.164.794,55","179.694,91"
30/12/2022,EUR,"144,7100","144,7100","143,3900","1,3200","0,92","1.487.821,69","215.297.813,38","1.171.071.657,89","177.736,37"
29/12/2022,EUR,"143,3900","143,3900","144,4300","-1,0400","-0,72","1.486.582,16","213.160.706,68","1.160.230.407,75","193.066,72"
28/12/2022,EUR,"144,4300","144,4300","144,9200","-0,4900","-0,34","1.485.245,41","214.520.167,37","1.168.272.341,26","131.885,52"
27/12/2022,EUR,"144,9200","144,9200","144,9500","-0,0300","-0,02","1.484.335,35","215.116.174,11","1.172.220.621,81","-32.879,21"
23/12/2022,EUR,"144,9500","144,9500","145,9600","-1,0100","-0,69","1.484.562,19","215.181.906,70","1.171.965.715,90","76.587,03"
22/12/2022,EUR,"145,9600","145,9600","144,9000","1,0600","0,73","1.484.037,47","216.617.203,37","1.175.999.060,37","189.135,83"
21/12/2022,EUR,"144,9000","144,9000","144,7600","0,1400","0,10","1.482.732,19","214.841.038,34","1.166.872.801,41","-295.671,24"
20/12/2022,EUR,"144,7600","144,7600","145,7200","-0,9600","-0,66","1.484.774,68","214.929.252,44","1.163.408.867,21","70.426,53"
19/12/2022,EUR,"145,7200","145,7200","145,9900","-0,2700","-0,18","1.484.291,38","216.296.511,36","1.166.524.328,49","-33.946,90"
16/12/2022,EUR,"145,9900","145,9900","148,8700","-2,8800","-1,93","1.484.523,91","216.721.135,10","1.166.091.458,35","-59.899,33"
15/12/2022,EUR,"148,8700","148,8700","149,4800","-0,6100","-0,41","1.484.926,27","221.059.752,68","1.187.977.496,90","52.270,90"
14/12/2022,EUR,"149,4800","149,4800","149,5400","-0,0600","-0,04","1.484.576,59","221.916.644,59","1.197.153.722,61","169.538,19"
13/12/2022,EUR,"149,5400","149,5400","148,6300","0,9100","0,61","1.483.442,85","221.839.882,39","1.196.874.868,03","6.360,82"
12/12/2022,EUR,"148,6300","148,6300","148,9000","-0,2700","-0,18","1.483.400,06","220.474.481,78","1.189.273.858,26","154.140,19"
09/12/2022,EUR,"148,9000","148,9000","148,5200","0,3800","0,26","1.482.364,87","220.721.503,11","1.190.998.392,85","368.991,75"
08/12/2022,EUR,"148,5200","148,5200","149,0000","-0,4800","-0,32","1.479.880,41","219.793.603,13","1.187.240.335,67","662.260,75"
07/12/2022,EUR,"149,0000","149,0000","150,0000","-1,0000","-0,67","1.475.435,70","219.846.246,27","1.188.394.342,45","327.497,41"
06/12/2022,EUR,"150,0000","150,0000","150,9300","-0,9300","-0,62","1.473.252,39","220.987.535,40","1.195.884.483,04","537.568,93"
05/12/2022,EUR,"150,9300","150,9300","151,5200","-0,5900","-0,39","1.469.690,68","221.826.176,90","1.202.041.048,89","942.290,04"
02/12/2022,EUR,"151,5200","151,5200","152,2700","-0,7500","-0,49","1.463.471,76","221.742.903,50","1.204.843.747,76","-12.104,09"
01/12/2022,EUR,"152,2700","152,2700","150,4200","1,8500","1,23","1.463.551,25","222.853.528,13","1.208.500.509,18","136.640,67"
30/11/2022,EUR,"150,4200","150,4200","150,4100","0,0100","0,01","1.462.642,86","220.016.409,09","1.193.317.799,13","92.132,36"
29/11/2022,EUR,"150,4100","150,4100","150,5300","-0,1200","-0,08","1.462.030,32","219.902.311,01","1.184.926.156,52","170.295,46"
28/11/2022,EUR,"150,5300","150,5300","151,0700","-0,5400","-0,36","1.460.899,01","219.909.658,10","1.183.677.333,91","143.664,23"
25/11/2022,EUR,"151,0700","151,0700","150,1700","0,9000","0,60","1.459.948,03","220.550.652,76","1.187.548.979,55","160.211,84"
23/11/2022,EUR,"150,1700","150,1700","149,7600","0,4100","0,27","1.458.881,16","219.085.877,41","1.179.023.551,74","135.559,49"
22/11/2022,EUR,"149,7600","149,7600","149,8100","-0,0500","-0,03","1.457.975,99","218.350.212,40","1.174.871.358,64","94.017,14"
21/11/2022,EUR,"149,8100","149,8100","148,4000","1,4100","0,95","1.457.348,41","218.323.392,65","1.174.483.496,74","114.163,25"
18/11/2022,EUR,"148,4000","148,4000","148,5100","-0,1100","-0,07","1.456.579,11","216.159.519,98","1.161.690.777,71","219.898,81"
17/11/2022,EUR,"148,5100","148,5100","148,7900","-0,2800","-0,19","1.454.235,93","216.381.363,33","1.160.892.656,75","0,00"
16/11/2022,EUR,"148,7900","148,7900","148,5500","0,2400","0,16","1.454.235,93","216.381.363,33","1.160.892.656,75","426.985,44"
15/11/2022,EUR,"148,5500","148,5500","149,4100","-0,8600","-0,58","1.451.361,57","215.602.281,96","1.158.019.562,38","131.691,19"
14/11/2022,EUR,"149,4100","149,4100","146,9100","2,5000","1,70","1.450.480,16","216.719.252,68","1.164.358.787,72","-1.649,86"
10/11/2022,EUR,"146,9100","146,9100","147,6100","-0,7000","-0,47","1.450.491,39","213.088.758,61","1.144.500.694,94","11.672,92"
09/11/2022,EUR,"147,6100","147,6100","147,4100","0,2000","0,14","1.450.412,31","214.100.704,11","1.149.919.662,71","24.041,45"
08/11/2022,EUR,"147,4100","147,4100","146,6600","0,7500","0,51","1.450.249,22","213.784.324,23","1.147.720.389,21","17.761,66"
07/11/2022,EUR,"146,6600","146,6600","146,8500","-0,1900","-0,13","1.450.128,11","212.679.278,52","1.141.481.644,29","-72.311,77"
04/11/2022,EUR,"146,8500","146,8500","147,6200","-0,7700","-0,52","1.450.620,53","213.030.442,76","1.143.655.525,87","134.762,80"
03/11/2022,EUR,"147,6200","147,6200","148,5300","-0,9100","-0,61","1.449.707,63","214.001.127,57","1.148.808.747,55","-158.608,64"
02/11/2022,EUR,"148,5300","148,5300","148,4100","0,1200","0,08","1.450.775,48","215.488.447,06","1.155.516.356,18","-44.631,57"
31/10/2022,EUR,"148,4100","148,4100","146,9700","1,4400","0,98","1.451.076,22","215.360.164,97","1.153.357.559,08","-245.066,70"
28/10/2022,EUR,"146,9700","146,9700","146,3400","0,6300","0,43","1.452.743,68","213.506.722,51","1.141.259.957,82","-63.265,30"
27/10/2022,EUR,"146,3400","146,3400","147,0500","-0,7100","-0,48","1.453.175,99","212.651.960,41","1.132.686.860,34","14.264,81"
26/10/2022,EUR,"147,0500","147,0500","146,8600","0,1900","0,13","1.453.078,99","213.679.087,23","1.138.179.590,53","42.491,96"
25/10/2022,EUR,"146,8600","146,8600","145,6300","1,2300","0,84","1.452.789,65","213.358.148,03","1.136.788.811,20","-2.618,11"
24/10/2022,EUR,"145,6300","145,6300","144,4900","1,1400","0,79","1.452.807,63","211.569.293,14","1.126.053.753,59","-102.307,76"
21/10/2022,EUR,"144,4900","144,4900","145,1900","-0,7000","-0,48","1.453.515,69","210.016.919,39","1.114.895.102,95","-396.989,96"
20/10/2022,EUR,"145,1900","145,1900","146,1700","-0,9800","-0,67","1.456.249,97","211.434.272,01","1.114.460.324,45","-72.726,20"
19/10/2022,EUR,"146,1700","146,1700","145,6800","0,4900","0,34","1.456.747,51","212.938.643,34","1.121.885.551,37","-37.107,65"
18/10/2022,EUR,"145,6800","145,6800","144,1200","1,5600","1,08","1.457.002,23","212.258.481,21","1.116.146.653,72","127.456,58"
17/10/2022,EUR,"144,1200","144,1200","145,5900","-1,4700","-1,01","1.456.117,86","209.862.508,43","1.103.811.425,75","133.133,57"
14/10/2022,EUR,"145,5900","145,5900","143,7200","1,8700","1,30","1.455.203,41","211.866.115,99","1.113.351.364,54","-5.761,66"
13/10/2022,EUR,"143,7200","143,7200","144,4600","-0,7400","-0,51","1.455.243,50","209.152.963,45","1.099.790.566,70","55.163,87"
12/10/2022,EUR,"144,4600","144,4600","144,9400","-0,4800","-0,33","1.454.861,64","210.171.132,96","1.105.936.521,90","-28.482,31"
11/10/2022,EUR,"144,9400","144,9400","147,7000","-2,7600","-1,87","1.455.058,15","210.890.324,74","1.109.276.406,42","187.746,04"
07/10/2022,EUR,"147,7000","147,7000","147,9000","-0,2000","-0,14","1.453.787,02","214.722.076,16","1.130.124.214,47","-224.675,31"
06/10/2022,EUR,"147,9000","147,9000","147,7200","0,1800","0,12","1.455.306,13","215.243.158,79","1.131.688.791,92","-159.032,43"
05/10/2022,EUR,"147,7200","147,7200","146,3700","1,3500","0,92","1.456.382,71","215.134.388,33","1.131.035.400,28","-250.124,33"
04/10/2022,EUR,"146,3700","146,3700","144,3400","2,0300","1,41","1.458.091,56","213.426.662,16","1.121.025.717,74","-242.893,18"
30/09/2022,EUR,"144,3400","144,3400","146,7200","-2,3800","-1,62","1.460.323,58","214.265.327,32","1.123.409.685,18","0,00"
29/09/2022,EUR,"146,7200","146,7200","146,5300","0,1900","0,13","1.460.323,58","214.265.327,32","1.123.409.685,18","39.799,74"
28/09/2022,EUR,"146,5300","146,5300","147,3100","-0,7800","-0,53","1.460.051,96","213.938.307,98","1.122.337.961,45","-102.494,12"
27/09/2022,EUR,"147,3100","147,3100","147,4300","-0,1200","-0,08",,,,
26/09/2022,EUR,"147,4300","147,4300","149,2700","-1,8400","-1,23","1.460.633,27","215.344.077,47","1.127.365.595,06","-215.253,21"
23/09/2022,EUR,"149,2700","149,2700","149,8300","-0,5600","-0,37","1.462.075,31","218.239.202,28","1.141.440.873,88","25.638,33"
22/09/2022,EUR,"149,8300","149,8300","150,5100","-0,6800","-0,45","1.461.904,20","219.041.990,58","1.145.733.615,96","22.243,16"
21/09/2022,EUR,"150,5100","150,5100","151,3400","-0,8300","-0,55","1.461.756,41","220.013.953,59","1.150.599.496,57","377.440,64"
20/09/2022,EUR,"151,3400","151,3400","151,2400","0,1000","0,07","1.459.262,42","220.838.418,16","1.154.479.680,86","-109.185,14"
19/09/2022,EUR,"151,2400","151,2400","151,9100","-0,6700","-0,44","1.459.984,35","220.812.557,91","1.153.950.428,59","-123.536,34"
16/09/2022,EUR,"151,9100","151,9100","153,1300","-1,2200","-0,80","1.460.797,57","221.916.095,13","1.157.293.635,40","-494.071,55"
15/09/2022,EUR,"153,1300","153,1300","152,9500","0,1800","0,12","1.464.024,06","224.189.672,72","1.166.487.122,53","23.270,89"
14/09/2022,EUR,"152,9500","152,9500","155,2000","-2,2500","-1,45",,,,
13/09/2022,EUR,"155,2000","155,2000","153,7000","1,5000","0,98","1.461.800,45","226.866.762,65","1.182.006.651,46","-72.837,65"
12/09/2022,EUR,"153,7000","153,7000","153,2800","0,4200","0,27","1.462.274,35","224.749.721,33","1.170.380.521,01","161.483,71"
09/09/2022,EUR,"153,2800","153,2800","153,0300","0,2500","0,16","1.461.449,98","223.645.732,28","1.165.689.981,31","0,00"
08/09/2022,EUR,"153,0300","153,0300","152,3500","0,6800","0,45","1.461.449,98","223.645.732,28","1.165.689.981,31","17.564,45"
07/09/2022,EUR,"152,3500","152,3500","152,8700","-0,5200","-0,34","1.461.334,69","222.632.010,92","1.159.938.188,72","35.132,44"
06/09/2022,EUR,"152,8700","152,8700","153,6600","-0,7900","-0,51","1.461.104,87","223.353.629,92","1.163.500.147,60","-104.194,65"
02/09/2022,EUR,"153,6600","153,6600","153,6000","0,0600","0,04","1.461.782,95","224.614.046,77","1.168.567.871,24","74.221,83"
01/09/2022,EUR,"153,6000","153,6000","155,7400","-2,1400","-1,37","1.461.299,74","224.452.621,70","1.167.301.386,70","-5.794,49"
31/08/2022,EUR,"155,7400","155,7400","156,7000","-0,9600","-0,61","1.461.336,94","227.583.302,69","1.183.609.067,96","30.391,92"
30/08/2022,EUR,"156,7000","156,7000","158,2600","-1,5600","-0,99","1.461.142,99","228.954.582,54","1.190.610.948,80","-176.001,16"
29/08/2022,EUR,"158,2600","158,2600","161,2800","-3,0200","-1,87","1.462.255,10","231.412.652,72","1.200.092.150,83","190.377,56"
26/08/2022,EUR,"161,2800","161,2800","159,8500","1,4300","0,89","1.461.074,68","235.635.327,05","1.221.085.958,32","-159.530,92"
25/08/2022,EUR,"159,8500","159,8500","160,3600","-0,5100","-0,32","1.462.072,68","233.710.577,64","1.209.795.715,56","-42.951,12"
24/08/2022,EUR,"160,3600","160,3600","160,7800","-0,4200","-0,26","1.462.340,53","234.500.795,22","1.213.524.186,33","150.622,17"
23/08/2022,EUR,"160,7800","160,7800","162,0700","-1,2900","-0,80","1.461.403,70","234.959.622,16","1.216.355.312,37","187.296,93"
22/08/2022,EUR,"162,0700","162,0700","162,8300","-0,7600","-0,47","1.460.248,05","236.662.037,12","1.225.638.980,09","-252.178,69"
19/08/2022,EUR,"162,8300","162,8300","161,9500","0,8800","0,54","1.461.796,77","238.029.657,28","1.231.523.497,96","80.182,65"
18/08/2022,EUR,"161,9500","161,9500","163,0400","-1,0900","-0,67","1.461.301,66","236.660.475,57","1.224.344.590,44","68.493,55"
17/08/2022,EUR,"163,0400","163,0400","162,9700","0,0700","0,04","1.460.881,56","238.184.387,11","1.229.219.581,16","124.485,49"
16/08/2022,EUR,"162,9700","162,9700","159,2900","3,6800","2,31","1.460.117,71","237.962.088,60","1.227.644.278,44","-119.113,33"
12/08/2022,EUR,"159,2900","159,2900","158,9000","0,3900","0,25","1.460.865,48","232.694.387,26","1.199.243.477,67","-33.927,34"
11/08/2022,EUR,"158,9000","158,9000","157,8800","1,0200","0,65","1.461.079,00","232.161.026,74","1.196.140.116,73","72.166,45"
10/08/2022,EUR,"157,8800","157,8800","158,2100","-0,3300","-0,21","1.460.621,90","230.601.160,52","1.188.077.570,61","320.404,31"
09/08/2022,EUR,"158,2100","158,2100","158,8400","-0,6300","-0,40","1.458.596,72","230.761.234,89","1.190.192.528,55","-163.534,90"
08/08/2022,EUR,"158,8400","158,8400","158,8500","-0,0100","-0,01","1.459.626,27","231.853.908,41","1.194.616.346,40","-107.888,77"
05/08/2022,EUR,"158,8500","158,8500","158,8300","0,0200","0,01","1.460.305,46","231.964.897,20","1.194.249.051,57","-385.961,82"
04/08/2022,EUR,"158,8300","158,8300","157,6700","1,1600","0,74","1.462.735,49","232.320.843,80","1.193.852.465,23","54.923,06"
03/08/2022,EUR,"157,6700","157,6700","157,9200","-0,2500","-0,16","1.462.387,15","230.574.995,15","1.184.592.955,75","57.397,14"
02/08/2022,EUR,"157,9200","157,9200","158,0200","-0,1000","-0,06","1.462.023,69","230.879.664,33","1.183.378.976,59","-54.692,13"
01/08/2022,EUR,"158,0200","158,0200","156,8200","1,2000","0,77","1.462.369,80","231.085.836,35","1.186.505.209,54","-141.663,70"
29/07/2022,EUR,"156,8200","156,8200","155,6200","1,2000","0,77","1.463.273,16","229.471.677,01","1.177.250.239,59","15.012,55"
28/07/2022,EUR,"155,6200","155,6200","153,6300","1,9900","1,30","1.463.176,69","227.702.732,73","1.168.296.720,16","28.844,36"
27/07/2022,EUR,"153,6300","153,6300","154,1300","-0,5000","-0,32","1.462.988,93","224.762.137,55","1.153.422.317,14","42.796,85"
26/07/2022,EUR,"154,1300","154,1300","154,0000","0,1300","0,08","1.462.711,27","225.447.870,88","1.156.813.097,12","139.006,89"
25/07/2022,EUR,"154,0000","154,0000","155,3800","-1,3800","-0,89","1.461.808,62","225.113.310,72","1.155.093.640,90","-137.582,35"
22/07/2022,EUR,"155,3800","155,3800","153,8900","1,4900","0,97","1.462.694,08","227.267.218,60","1.165.538.457,10","-143.408,15"
21/07/2022,EUR,"153,8900","153,8900","153,0300","0,8600","0,56","1.463.625,97","225.232.615,81","1.153.074.893,65","1.584,10"
20/07/2022,EUR,"153,0300","153,0300","150,3800","2,6500","1,76","1.463.615,62","223.982.126,91","1.146.839.438,80","107.957,70"
19/07/2022,EUR,"150,3800","150,3800","152,1500","-1,7700","-1,16","1.462.897,72","219.988.270,21","1.125.171.927,20","-389.864,02"
18/07/2022,EUR,"152,1500","152,1500","151,2300","0,9200","0,61","1.465.460,08","222.965.085,13","1.136.620.192,00","162.529,60"
15/07/2022,EUR,"151,2300","151,2300","151,9900","-0,7600","-0,50","1.464.385,37","221.465.252,11","1.131.765.489,18","110.273,62"
14/07/2022,EUR,"151,9900","151,9900","152,3300","-0,3400","-0,22","1.463.659,83","222.466.546,27","1.137.070.924,81","-38.764,15"
13/07/2022,EUR,"152,3300","152,3300","153,5600","-1,2300","-0,80","1.463.914,31","222.997.747,48","1.139.575.165,48","198.848,96"
12/07/2022,EUR,"153,5600","153,5600","153,5000","0,0600","0,04","1.462.619,38","224.595.378,03","1.148.703.495,24","-44.537,54"
11/07/2022,EUR,"153,5000","153,5000","153,6000","-0,1000","-0,07","1.462.909,53","224.556.635,96","1.148.348.885,43","-35.720,68"
